id,age,fare,parents_and_children,p_class,siblings_and_spouses,survived,fam_size,fam_mul_size,fare_mul_pclass,fare_mul_age,fare_div_age,pclass_mul_age,pclass_div_age,cabin_A,cabin_B,cabin_C,cabin_D,cabin_E,cabin_F,cabin_G,cabin_U,sex_female,sex_male,social_status_high,social_status_normal
412,25.0,6.8583,0,3,0,0.0,0,0,2.2861,171.4575,0.274332,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
413,33.0,90.0,0,1,1,1.0,1,0,90.0,2970.0,2.72727272727,33.0,0.030303030303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
414,29.5,0.0,0,2,0,0.0,0,0,0.0,0.0,0.0,59.0,0.0677966101695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
415,44.0,7.925,0,3,0,1.0,0,0,2.64166666667,348.7,0.180113636364,132.0,0.0681818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
416,22.0,8.05,0,3,0,0.0,0,0,2.68333333333,177.1,0.365909090909,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
417,34.0,32.5,1,2,1,1.0,2,1,16.25,1105.0,0.955882352941,68.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
418,18.0,13.0,2,2,0,1.0,2,0,6.5,234.0,0.722222222222,36.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
419,30.0,13.0,0,2,0,0.0,0,0,6.5,390.0,0.433333333333,60.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
420,10.0,24.15,2,3,0,0.0,2,0,8.05,241.5,2.415,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
421,25.0,7.8958,0,3,0,0.0,0,0,2.63193333333,197.395,0.315832,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
422,21.0,7.7333,0,3,0,0.0,0,0,2.57776666667,162.3993,0.368252380952,63.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
423,29.0,7.875,0,3,0,0.0,0,0,2.625,228.375,0.271551724138,87.0,0.103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
424,28.0,14.4,1,3,1,0.0,2,1,4.8,403.2,0.514285714286,84.0,0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
425,18.0,20.2125,1,3,1,0.0,2,1,6.7375,363.825,1.12291666667,54.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
426,25.0,7.25,0,3,0,0.0,0,0,2.41666666667,181.25,0.29,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
427,28.0,26.0,0,2,1,1.0,1,0,13.0,728.0,0.928571428571,56.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
428,19.0,26.0,0,2,0,1.0,0,0,13.0,494.0,1.36842105263,38.0,0.105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
429,25.0,7.75,0,3,0,0.0,0,0,2.58333333333,193.75,0.31,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
430,32.0,8.05,0,3,0,1.0,0,0,2.68333333333,257.6,0.2515625,96.0,0.09375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
431,28.0,26.55,0,1,0,1.0,0,0,26.55,743.4,0.948214285714,28.0,0.0357142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
432,22.0,16.1,0,3,1,1.0,1,0,5.36666666667,354.2,0.731818181818,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
433,42.0,26.0,0,2,1,1.0,1,0,13.0,1092.0,0.619047619048,84.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
434,17.0,7.125,0,3,0,0.0,0,0,2.375,121.125,0.419117647059,51.0,0.176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
435,50.0,55.9,0,1,1,0.0,1,0,55.9,2795.0,1.118,50.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
436,14.0,120.0,2,1,1,1.0,3,2,120.0,1680.0,8.57142857143,14.0,0.0714285714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
437,21.0,34.375,2,3,2,0.0,4,4,11.4583333333,721.875,1.6369047619,63.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
438,24.0,18.75,3,2,2,1.0,5,6,9.375,450.0,0.78125,48.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
439,64.0,263.0,4,1,1,0.0,5,4,263.0,16832.0,4.109375,64.0,0.015625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
440,31.0,10.5,0,2,0,0.0,0,0,5.25,325.5,0.338709677419,62.0,0.0645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
441,45.0,26.25,1,2,1,1.0,2,1,13.125,1181.25,0.583333333333,90.0,0.0444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
442,20.0,9.5,0,3,0,0.0,0,0,3.16666666667,190.0,0.475,60.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
443,25.0,7.775,0,3,1,0.0,1,0,2.59166666667,194.375,0.311,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
444,28.0,13.0,0,2,0,1.0,0,0,6.5,364.0,0.464285714286,56.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
445,25.0,8.1125,0,3,0,1.0,0,0,2.70416666667,202.8125,0.3245,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
446,4.0,81.8583,2,1,0,1.0,2,0,81.8583,327.4332,20.464575,4.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
447,13.0,19.5,1,2,0,1.0,1,0,9.75,253.5,1.5,26.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
448,34.0,26.55,0,1,0,1.0,0,0,26.55,902.7,0.780882352941,34.0,0.0294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
449,5.0,19.2583,1,3,2,1.0,3,2,6.41943333333,96.2915,3.85166,15.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
450,52.0,30.5,0,1,0,1.0,0,0,30.5,1586.0,0.586538461538,52.0,0.0192307692308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
451,36.0,27.75,2,2,1,0.0,3,2,13.875,999.0,0.770833333333,72.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
452,25.0,19.9667,0,3,1,0.0,1,0,6.65556666667,499.1675,0.798668,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
453,30.0,27.75,0,1,0,0.0,0,0,27.75,832.5,0.925,30.0,0.0333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
454,49.0,89.1042,0,1,1,1.0,1,0,89.1042,4366.1058,1.81845306122,49.0,0.0204081632653,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
455,25.0,8.05,0,3,0,0.0,0,0,2.68333333333,201.25,0.322,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
456,29.0,7.8958,0,3,0,1.0,0,0,2.63193333333,228.9782,0.272268965517,87.0,0.103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
457,65.0,26.55,0,1,0,0.0,0,0,26.55,1725.75,0.408461538462,65.0,0.0153846153846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
458,36.0,51.8625,0,1,1,1.0,1,0,51.8625,1867.05,1.440625,36.0,0.0277777777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
459,50.0,10.5,0,2,0,1.0,0,0,5.25,525.0,0.21,100.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
460,25.0,7.75,0,3,0,0.0,0,0,2.58333333333,193.75,0.31,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
461,48.0,26.55,0,1,0,1.0,0,0,26.55,1274.4,0.553125,48.0,0.0208333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
462,34.0,8.05,0,3,0,0.0,0,0,2.68333333333,273.7,0.236764705882,102.0,0.0882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
463,47.0,38.5,0,1,0,0.0,0,0,38.5,1809.5,0.81914893617,47.0,0.0212765957447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
464,48.0,13.0,0,2,0,0.0,0,0,6.5,624.0,0.270833333333,96.0,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
465,25.0,8.05,0,3,0,0.0,0,0,2.68333333333,201.25,0.322,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
466,38.0,7.05,0,3,0,0.0,0,0,2.35,267.9,0.185526315789,114.0,0.0789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
467,29.5,0.0,0,2,0,0.0,0,0,0.0,0.0,0.0,59.0,0.0677966101695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
468,56.0,26.55,0,1,0,0.0,0,0,26.55,1486.8,0.474107142857,56.0,0.0178571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
469,25.0,7.725,0,3,0,0.0,0,0,2.575,193.125,0.309,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
470,0.75,19.2583,1,3,2,1.0,3,2,6.41943333333,14.443725,25.6777333333,2.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
471,25.0,7.25,0,3,0,0.0,0,0,2.41666666667,181.25,0.29,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
472,38.0,8.6625,0,3,0,0.0,0,0,2.8875,329.175,0.227960526316,114.0,0.0789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
473,33.0,27.75,2,2,1,1.0,3,2,13.875,915.75,0.840909090909,66.0,0.0606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
474,23.0,13.7917,0,2,0,1.0,0,0,6.89585,317.2091,0.599639130435,46.0,0.0869565217391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
475,22.0,9.8375,0,3,0,0.0,0,0,3.27916666667,216.425,0.447159090909,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
476,42.0,52.0,0,1,0,0.0,0,0,52.0,2184.0,1.2380952381,42.0,0.0238095238095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
477,34.0,21.0,0,2,1,0.0,1,0,10.5,714.0,0.617647058824,68.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
478,29.0,7.0458,0,3,1,0.0,1,0,2.3486,204.3282,0.24295862069,87.0,0.103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
479,22.0,7.5208,0,3,0,0.0,0,0,2.50693333333,165.4576,0.341854545455,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
480,2.0,12.2875,1,3,0,1.0,1,0,4.09583333333,24.575,6.14375,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
481,9.0,46.9,2,3,5,0.0,7,10,15.6333333333,422.1,5.21111111111,27.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
482,29.5,0.0,0,2,0,0.0,0,0,0.0,0.0,0.0,59.0,0.0677966101695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
483,50.0,8.05,0,3,0,0.0,0,0,2.68333333333,402.5,0.161,150.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
484,63.0,9.5875,0,3,0,1.0,0,0,3.19583333333,604.0125,0.152182539683,189.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
485,25.0,91.0792,0,1,1,1.0,1,0,91.0792,2276.98,3.643168,25.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
486,22.0,25.4667,1,3,3,0.0,4,3,8.4889,560.2674,1.15757727273,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
487,35.0,90.0,0,1,1,1.0,1,0,90.0,3150.0,2.57142857143,35.0,0.0285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
488,58.0,29.7,0,1,0,0.0,0,0,29.7,1722.6,0.512068965517,58.0,0.0172413793103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
489,30.0,8.05,0,3,0,0.0,0,0,2.68333333333,241.5,0.268333333333,90.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
490,9.0,15.9,1,3,1,1.0,2,1,5.3,143.1,1.76666666667,27.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
491,25.0,19.9667,0,3,1,0.0,1,0,6.65556666667,499.1675,0.798668,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
492,21.0,7.25,0,3,0,0.0,0,0,2.41666666667,152.25,0.345238095238,63.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
493,55.0,30.5,0,1,0,0.0,0,0,30.5,1677.5,0.554545454545,55.0,0.0181818181818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
494,71.0,49.5042,0,1,0,0.0,0,0,49.5042,3514.7982,0.697242253521,71.0,0.0140845070423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
495,21.0,8.05,0,3,0,0.0,0,0,2.68333333333,169.05,0.383333333333,63.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
496,25.0,14.4583,0,3,0,0.0,0,0,4.81943333333,361.4575,0.578332,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
497,54.0,78.2667,0,1,1,1.0,1,0,78.2667,4226.4018,1.44938333333,54.0,0.0185185185185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
498,25.0,15.1,0,3,0,0.0,0,0,5.03333333333,377.5,0.604,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
499,25.0,151.55,2,1,1,0.0,3,2,151.55,3788.75,6.062,25.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
500,24.0,7.7958,0,3,0,0.0,0,0,2.5986,187.0992,0.324825,72.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
501,17.0,8.6625,0,3,0,0.0,0,0,2.8875,147.2625,0.509558823529,51.0,0.176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
502,21.0,7.75,0,3,0,0.0,0,0,2.58333333333,162.75,0.369047619048,63.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
503,22.0,7.6292,0,3,0,0.0,0,0,2.54306666667,167.8424,0.346781818182,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
504,37.0,9.5875,0,3,0,0.0,0,0,3.19583333333,354.7375,0.259121621622,111.0,0.0810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
505,16.0,86.5,0,1,0,1.0,0,0,86.5,1384.0,5.40625,16.0,0.0625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
506,18.0,108.9,0,1,1,0.0,1,0,108.9,1960.2,6.05,18.0,0.0555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
507,33.0,26.0,2,2,0,1.0,2,0,13.0,858.0,0.787878787879,66.0,0.0606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
508,42.0,26.55,0,1,0,1.0,0,0,26.55,1115.1,0.632142857143,42.0,0.0238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
509,28.0,22.525,0,3,0,0.0,0,0,7.50833333333,630.7,0.804464285714,84.0,0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
510,26.0,56.4958,0,3,0,1.0,0,0,18.8319333333,1468.8908,2.17291538462,78.0,0.115384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
511,29.0,7.75,0,3,0,1.0,0,0,2.58333333333,224.75,0.26724137931,87.0,0.103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
512,25.0,8.05,0,3,0,0.0,0,0,2.68333333333,201.25,0.322,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
513,36.0,26.2875,0,1,0,1.0,0,0,26.2875,946.35,0.730208333333,36.0,0.0277777777778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
514,54.0,59.4,0,1,1,1.0,1,0,59.4,3207.6,1.1,54.0,0.0185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
515,24.0,7.4958,0,3,0,0.0,0,0,2.4986,179.8992,0.312325,72.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
516,47.0,34.0208,0,1,0,0.0,0,0,34.0208,1598.9776,0.723846808511,47.0,0.0212765957447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
517,34.0,10.5,0,2,0,1.0,0,0,5.25,357.0,0.308823529412,68.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
518,25.0,24.15,0,3,0,0.0,0,0,8.05,603.75,0.966,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
519,36.0,26.0,0,2,1,1.0,1,0,13.0,936.0,0.722222222222,72.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
520,32.0,7.8958,0,3,0,0.0,0,0,2.63193333333,252.6656,0.24674375,96.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
521,30.0,93.5,0,1,0,1.0,0,0,93.5,2805.0,3.11666666667,30.0,0.0333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
522,22.0,7.8958,0,3,0,0.0,0,0,2.63193333333,173.7076,0.3589,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
523,25.0,7.225,0,3,0,0.0,0,0,2.40833333333,180.625,0.289,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
524,44.0,57.9792,1,1,0,1.0,1,0,57.9792,2551.0848,1.31770909091,44.0,0.0227272727273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
525,25.0,7.2292,0,3,0,0.0,0,0,2.40973333333,180.73,0.289168,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
526,40.5,7.75,0,3,0,0.0,0,0,2.58333333333,313.875,0.191358024691,121.5,0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
527,50.0,10.5,0,2,0,1.0,0,0,5.25,525.0,0.21,100.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
528,42.0,221.7792,0,1,0,0.0,0,0,221.7792,9314.7264,5.28045714286,42.0,0.0238095238095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
529,39.0,7.925,0,3,0,0.0,0,0,2.64166666667,309.075,0.203205128205,117.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
530,23.0,11.5,1,2,2,0.0,3,2,5.75,264.5,0.5,46.0,0.0869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
531,2.0,26.0,1,2,1,1.0,2,1,13.0,52.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
532,25.0,7.2292,0,3,0,0.0,0,0,2.40973333333,180.73,0.289168,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
533,17.0,7.2292,1,3,1,0.0,2,1,2.40973333333,122.8964,0.425247058824,51.0,0.176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
534,22.0,22.3583,2,3,0,1.0,2,0,7.45276666667,491.8826,1.01628636364,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
535,30.0,8.6625,0,3,0,0.0,0,0,2.8875,259.875,0.28875,90.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
536,7.0,26.25,2,2,0,1.0,2,0,13.125,183.75,3.75,14.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
537,45.0,26.55,0,1,0,0.0,0,0,26.55,1194.75,0.59,45.0,0.0222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
538,30.0,106.425,0,1,0,1.0,0,0,106.425,3192.75,3.5475,30.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
539,25.0,14.5,0,3,0,0.0,0,0,4.83333333333,362.5,0.58,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
540,22.0,49.5,2,1,0,1.0,2,0,49.5,1089.0,2.25,22.0,0.0454545454545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
541,36.0,71.0,2,1,0,1.0,2,0,71.0,2556.0,1.97222222222,36.0,0.0277777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
542,9.0,31.275,2,3,4,0.0,6,8,10.425,281.475,3.475,27.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
543,11.0,31.275,2,3,4,0.0,6,8,10.425,344.025,2.84318181818,33.0,0.272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
544,32.0,26.0,0,2,1,1.0,1,0,13.0,832.0,0.8125,64.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
545,50.0,106.425,0,1,1,0.0,1,0,106.425,5321.25,2.1285,50.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
546,64.0,26.0,0,1,0,0.0,0,0,26.0,1664.0,0.40625,64.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
547,19.0,26.0,0,2,1,1.0,1,0,13.0,494.0,1.36842105263,38.0,0.105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
548,29.5,13.8625,0,2,0,1.0,0,0,6.93125,408.94375,0.469915254237,59.0,0.0677966101695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
549,33.0,20.525,1,3,1,0.0,2,1,6.84166666667,677.325,0.62196969697,99.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
550,8.0,36.75,1,2,1,1.0,2,1,18.375,294.0,4.59375,16.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
551,17.0,110.8833,2,1,0,1.0,2,0,110.8833,1885.0161,6.52254705882,17.0,0.0588235294118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
